"AnnoRilevamento";"DenominazioneAtl";"Provincia";"Comune";"Cap";"AltitudineComune";"DenominazioneStruttura";"Indirizzo";"NroCivico";"AltitudineStruttura";"Telefono";"Fax";"EMail";"SitoWeb";"Qualifica";"MarchiDiQualitecolabelEuropeo";"AccessoAllaStrutturaubicazionecitt";"AccessoAllaStrutturafuoriCitt";"DistanzetempoAPiediPerRaggiungereIlParcheggio";"DistanzeparcheggioEsternoM";"DistanzeimpRisalitaM";"DistanzestazioneFerroviariaKm";"DistanzecomuneStazioneFerroviaria";"DistanzenomeStazioneFerroviaria";"DistanzecaselloAutostradaKm";"Distanzeautostrada";"Distanzecasello";"DistanzeaereoportoKm";"Distanzeaereoporto";"AccessibilitDiversamenteAbiliidoneitDivAbili";"AccessibilitDiversamenteAbilinrCamereConBagno";"AccessibilitDiversamenteAbilinrPostiAuto";"AccessibilitDiversamenteAbilinrServiziIgenici";"AccessibilitDiversamenteAbilinrDocceCalde";"LingueParlateinglese";"LingueParlatefrancese";"LingueParlatetedesco";"LingueParlatespagnolo";"LingueParlateportoghese";"CapacitRicettivacamereDaLetto";"CapacitRicettivacamerate";"CapacitRicettivabagni";"CapacitRicettivapostiLetto";"CapacitRicettivawc";"CapacitRicettivalavabi";"CapacitRicettivadocce";"AltreCaratteristicheEServiziospitalitaccetGruppi";"AltreCaratteristicheEServizistudenti";"AltreCaratteristicheEServizianimaliDomesticinonAmmessi";"AltreCaratteristicheEServiziammAlGuinzaglio";"AnnoPrezzi";"PrezziGiornalieriPerCamerastagioneUnicasingolaMin";"PrezziGiornalieriPerCamerasingolaMax";"PrezziGiornalieriPerCameradoppiaMin";"PrezziGiornalieriPerCameradoppiaMax";"PrezziGiornalieriPerCameratriplaMin";"PrezziGiornalieriPerCameratriplaMax";"PrezziGiornalieriPerCamera4LettiMin";"PrezziGiornalieriPerCamera4LettiMax";"PrezziGiornalieriPerPersonastagioneUnicacamerateMin";"PrezziGiornalieriPerPersonacamerateMax";"PrezziGiornalieriPerPersonamezzaPensioneMin";"PrezziGiornalieriPerPersonamezzaPensioneMax";"PrezziGiornalieriPerPersonapensioneCompletaMin";"PrezziGiornalieriPerPersonapensioneCompletaMax";"PrimaColazionenonPrevista";"PrimaColazionecompresa";"PrimaColazioneprezziitalianaMin";"PrimaColazioneitalianaMax";"RistorazionesoloOspiti";"RistorazioneancheClientelaEsterna";"RistorazionenumeroCoperti";"RistorazionepiattoUnico";"RistorazionecucinaCeliaca";"RistorazionemenFisso";"RistorazioneconSpecialitPiemontesi";"RistorazionecucinaVegetariana";"ScontiEPromozionigruppiOrganizzati";"ScontiEPromozionibambini";"ScontiEPromozioniguide";"ScontiEPromozionisettimaneBiancheVerdi";"ScontiEPromozionisociAssociazioni";"ModalitDiPagamentoobbligoCaparra";"ModalitDiPagamentobonifico";"ModalitDiPagamentoassegno";"ModalitDiPagamentocontanti";"DotazioniComunitelefonoUsoComune";"DotazioniComuniricetrasmittente";"DotazioniComunibar";"DotazioniComuniareaBarbecue";"DotazioniComuniareaPicNic";"DotazioniComuniradio";"DotazioniComunisalaSoggiornoLettura";"DotazioniComunilocaleAlimentiEBevande";"DotazioniComuniinternetPointgratis";"DotazioniComuniInternetPointPagam";"DotazioniComuniinternetCavoWiFigratis";"DotazioniComuniCavoWiFipagam";"DotazioniComuniterrazzo";"DotazioniComuniparcheggioRiservato";"DotazioniComunicucinaPerGruppiAutogest";"DotazioniComunistufaALegna";"DotazioniComunistufaAKerosene";"DotazioniComunicaminetto";"DotazioniComunifornellinoElettrico";"DotazioniComuniluceElettrica";"DotazioniComuniacquaCalda";"DotazioniComuniacquaAllesterno";"DotazioniComuniserviziIgeniciAllinterno";"DotazioniComuniserviziIgeniciAllesterno";"DotazioniComuniatterraggioElicottero";"DotazioniComunicassettaProntoSoccorso";"DotazioniDeiBivacchiacquaAllinterno";"DotazioniDeiBivacchiacquaAllesterno";"DotazioniDeiBivacchiserviziIgieniciInterni";"DotazioniDeiBivacchiserviziIgieniciEsterni";"DotazioniDeiBivacchiluceElettrica";"DotazioniDeiBivacchifornellinoElettrico";"DotazioniDeiBivacchirfDotazioniBivacchiCuscini";"DotazioniDeiBivacchirfDotazioniBivacchiCoperte";"DotazioniDelleCamereCameratelenzuola";"DotazioniDelleCamereCameratelenzuolaMonouso";"DotazioniDelleCamereCameratecoperte";"DotazioniDelleCamereCameratecuscini";"DotazioniDelleCamereCameratewc";"DotazioniDelleCamereCameratelavabo";"DotazioniDelleCamereCameratedoccia";"DotazioniDelleCamereCamerateteliSpugna";"ImpiantiSportiviESvagoescursioniNaturalistiche";"ImpiantiSportiviESvagoosservBotanicheENaturalist";"ImpiantiSportiviESvagokayak";"ImpiantiSportiviESvagorafting";"ImpiantiSportiviESvagocicloturismo";"ImpiantiSportiviESvagocanyoning";"ImpiantiSportiviESvagosciDaDiscesa";"ImpiantiSportiviESvagosciDiFondo";"ImpiantiSportiviESvagosciAlpinismo";"ImpiantiSportiviESvagofreeClimbing";"ImpiantiSportiviESvagopalestraRoccia";"ImpiantiSportiviESvagoalpinismo";"ImpiantiSportiviESvagoparapendio";"ImpiantiSportiviESvagospeleologia";"ImpiantiSportiviESvagogiochiDiSociet";"AttrezzatureAlpinistiEscursionisticorde";"AttrezzatureAlpinistiEscursionistimoschettoni";"AttrezzatureAlpinistiEscursionistiimbracature";"AttrezzatureAlpinistiEscursionisticaschetti";"AttrezzatureAlpinistiEscursionistibarelle";"AttrezzatureAlpinistiEscursionistislitteBob";"AttrezzatureAlpinistiEscursionistiramponiGhiaccio";"AttrezzatureAlpinistiEscursionistiracchetteDaNeve";"AttrezzatureAlpinistiEscursionistiattrezzatureSci";"AttrezzatureAlpinistiEscursionistisciDiFondo";"AttrezzatureAlpinistiEscursionistisciDaDiscesa";"AttrezzatureAlpinistiEscursionistisnowboard";"AttrezzatureAlpinistiEscursionistibastonciniPerFitwalking";"AttrezzatureAlpinistiEscursionistiattrezzaturaPerArrampicata";"AttrezzatureAlpinistiEscursionistikitViaFerrata";"AttrezzatureAlpinistiEscursionistimountainbike";"ServiziDisponibiliboxCavalli";"ServiziDisponibilielencoGuideAlpine";"ServiziDisponibilidepositoAttrSportive";"ServiziDisponibililocaleRicoveroBici";"ServiziDisponibilinoleggioBici"
"2017";"ATL della Valsesia e di Vercelli";"VERCELLI";"RIMELLA";"13020";"1176";"RIFUGIO DEI WALSER";"Frazione San Gottardo";"";"1339";"3425324194 - 3429131691";"";"elvira.barbieri@icloud.com";"www.rifugiowalser.it";"Rifugio Alpino";"NO";"SI";"SI";"10";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"SI";"SI";"NO";"NO";"NO";"5";"";"3";"16";"8";"9";"2";"SI";"SI";"NO";"SI";"2016";"";"30";"";"55";"";"";"";"";"";"";"";"";"";"";"NO";"SI";"";"";"NO";"SI";"20";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"SI";"SI";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Alcuni";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Tutti";"Alcuni";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL della Valsesia e di Vercelli";"VERCELLI";"RIVA VALDOBBIA";"13020";"1112";"RIFUGIO OSPIZIO SOTTILE";"Via Colle Valdobbia";"";"2480";"3381071871";"";"info@ospiziosottile.com";"www.ospiziosottile.com";"Rifugio Alpino";"NO";"NO";"SI";"210";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"SI";"SI";"NO";"NO";"NO";"4";"2";"2";"30";"2";"4";"2";"SI";"NO";"NO";"SI";"2016";"";"";"";"";"";"";"";"";"15";"20";"45";"50";"55";"60";"NO";"SI";"";"";"NO";"SI";"";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL della Valsesia e di Vercelli";"VERCELLI";"RIVA VALDOBBIA";"13020";"1112";"VALLE VOGNA";"Frazione S. Antonino";"1";"1381";"16391918";"16391918";"rifugiovalvogna@gmail.com";"";"Rifugio Alpino";"NO";"SI";"SI";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"1";"1";"2";"16";"2";"2";"2";"SI";"NO";"NO";"SI";"2016";"";"";"";"";"";"";"";"";"";"";"37";"47";"";"";"NO";"NO";"";"";"NO";"SI";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL della Valsesia e di Vercelli";"VERCELLI";"VARALLO";"13019";"450";"TERRIERI CERVAROLO";"Alpi Piane";"";"1222";"";"";"";"";"Rifugio Alpino";"NO";"NO";"SI";"5";"100 mt";"";"";"";"";"40km";"A26";"ROMAGNANO SESIA-GHEMME";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"1";"1";"9";"2";"2";"2";"SI";"NO";"NO";"SI";"2016";"";"";"";"";"";"";"";"";"5";"10";"";"";"";"";"NO";"NO";"";"";"NO";"SI";"";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"SI";"SI";"NO";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL di Alessandria";"ALESSANDRIA";"BOSIO";"15060";"143";"CASCINA FOI";"Cascina Doria";"5";"";"3397327143";"";"info@cascinafoi.it";"www.cascinafoi.it";"Rifugio Escursionistico";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"2";"";"2";"10";"2";"2";"2";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL di Biella";"BIELLA";"ANDORNO MICCA";"13811";"544";"ALFREDO RIVETTI";"Localita' Mologna Grande";"";"2180";"152476141";"";"";"";"Rifugio Alpino";"NO";"NO";"SI";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"SI";"SI";"NO";"NO";"NO";"4";"1";"1";"44";"1";"1";"1";"SI";"SI";"SI";"NO";"2016";"";"";"";"";"";"";"";"";"12";"20";"";"";"";"";"NO";"NO";"";"";"NO";"NO";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Alcuni";"Nessuno";"Nessuno";"Alcuni";"Nessuno";"Nessuno";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"NO";"NO";"SI";"SI";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"NO";"NO";"NO"
"2017";"ATL di Biella";"BIELLA";"BIELLA";"13900";"420";"CAPANNA RENATA";"Via Monte Camino";"";"2391";"01520437 -  3407636364";"";"rifugiocapannarenata@libero.it";"";"Rifugio Alpino";"NO";"NO";"SI";"";"";"10";"10 km";"biella";"biella san paolo";"30 km";"santhi�";"a4";"80 km";"malpensa";"NO";"";"";"";"1";"SI";"SI";"NO";"SI";"NO";"";"1";"1";"22";"1";"1";"1";"SI";"SI";"NO";"NO";"2016";"";"";"";"";"";"";"";"";"15";"15";"35";"35";"45";"45";"NO";"SI";"1";"5";"SI";"NO";"50";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Alcuni";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Nessuno";"SI";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO"
"2017";"ATL di Biella";"BIELLA";"BIOGLIO";"13841";"513";"PIANA DEL PONTE";"Alpe Piana Del Ponte";"";"1062";"366 3976595";"";"ale_ale@live.it";"www.pianadelponte.altervista.org";"Rifugio Alpino";"NO";"NO";"SI";"40";"3 km";"5 km";"30 km";"Biella";"Biella San Paolo";"50 km";"A4";"Santhi�";"122";"Milano Malpensa";"NO";"";"";"";"";"SI";"NO";"NO";"NO";"NO";"";"2";"1";"24";"3";"2";"1";"SI";"SI";"SI";"NO";"2016";"";"";"";"";"";"";"";"";"15";"15";"";"35";"";"47";"NO";"SI";"";"";"NO";"SI";"30";"NO";"NO";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Nessuno";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL di Biella";"BIELLA";"GRAGLIA";"13895";"596";"MOMBARONE";"Alta Valle Elvo";"";"2312";"15401960";"";"rifugiomombarone@gmail.com";"";"Rifugio Alpino";"NO";"NO";"SI";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"SI";"SI";"NO";"NO";"NO";"2";"1";"";"25";"2";"2";"";"NO";"NO";"NO";"SI";"2016";"";"";"";"";"";"";"";"";"15";"15";"40";"40";"";"";"NO";"SI";"";"";"NO";"SI";"70";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL di Biella";"BIELLA";"MOSSO";"13822";"625";"ALPE ARTIGNAGA";"LOCALITA ALPE ARTIGNAGA";"SNC";"1375";"3392963105";"";"cai.mosso@tiscali.it -  info@caimosso.it";"";"Rifugio non gestito";"NO";"NO";"SI";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Alcuni";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL di Biella";"BIELLA";"PETTINENGO";"13843";"664";"ALPE PECCIA";"LOCALITA' ALPE PECCIA";"SNC";"";"158445035";"158445762";"pettinengo@ptb.provincia.biella.it";"";"Bivacco Fisso";"NO";"NO";"SI";"150";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"1";"";"10";"1";"1";"1";"SI";"SI";"NO";"SI";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"SI";"SI";"SI";"NO";"SI";"SI";"SI";"NO";"SI";"Nessuno";"Nessuno";"Alcuni";"Nessuno";"Alcuni";"Alcuni";"Nessuno";"Nessuno";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL di Biella";"BIELLA";"PIEDICAVALLO";"13812";"1050";"PADRE MAURO ANTONIOTTI AL MONTE BO";"Localita Monte Bo";"SNC";"2556";"015 609115 -  338 9998468";"015 6099102";"urp.piedicavallo@ptb.provincia.biella.it";"";"Bivacco Fisso";"NO";"NO";"SI";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"NO";"SI";"Nessuno";"Nessuno";"Alcuni";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL di Cuneo";"CUNEO";"ARGENTERA";"12010";"1684";"RIFUGIO DELLA PACE COMPAGNIA DEL BUON CAMMINO";"Localita' Colle Della Maddalena";"";"2000";"+39 345 960 70 67";"";"rifugiodellapace@gmail.com";"www.rifugiodellapace.it";"Rifugio Escursionistico";"NO";"NO";"SI";"";"30";"8000 KM";"60 km";"BORGO SAN DALMAZZO";"BORGO SAN DALMAZZO";"75 KM";"A 33 ASTI-CUNEO";"CUNEO OVEST";" 87 KM";"LEVALDIGI (CN)";"NO";"";"";"";"";"SI";"SI";"NO";"NO";"NO";"2";"2";"";"24";"3";"4";"1";"SI";"SI";"NO";"SI";"2016";"";"";"";"";"";"";"80";"100";"20";"23";"45";"55";"60";"70";"SI";"NO";"5";"5";"NO";"SI";"30";"SI";"NO";"NO";"SI";"NO";"SI";"SI";"SI";"NO";"SI";"NO";"SI";"NO";"SI";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"SI";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"NO";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Nessuno";"Alcuni";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"NO"
"2017";"ATL di Cuneo";"CUNEO";"CRISSOLO";"12030";"1318";"QUINTINO SELLA AL MONVISO";"Versante Est Del Viso";"";"";"0175 94 943";"0175 49 65 16";"info@rifugiosella.it";"www.rifugiosella.it";"Rifugio Alpino";"NO";"NO";"SI";"160";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"SI";"SI";"NO";"NO";"NO";"5";"7";"";"89";"7";"5";"2";"SI";"SI";"SI";"NO";"2016";"";"";"";"";"";"";"";"";"10";"20";"38";"48";"52";"62";"NO";"SI";"8";"9";"NO";"SI";"80";"SI";"SI";"SI";"SI";"NO";"SI";"SI";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"SI";"SI";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Alcuni";"Alcuni";"Tutti";"Tutti";"Tutti";"Nessuno";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"SI";"NO"
"2017";"ATL di Cuneo";"CUNEO";"DEMONTE";"12014";"780";"CARBONETTO";"VALLONE DELL'ARMA";"SNC";"1874";"+39 342 713 12 40";"";"rifugio.carbonetto@gmail.com";"www.rifugiocarbonetto.it";"Rifugio Escursionistico";"NO";"NO";"SI";"";"";"";"34 KM";"BORGO SAN DALMAZZO";"BORGO SAN DALMAZZO";"45 KM";"A 33 CUNEO - ASTI";"CUNEO";"62 KM";"LEVALDIGI (CN)";"NO";"";"";"";"";"SI";"SI";"NO";"NO";"NO";"3";"";"1";"10";"2";"3";"1";"SI";"SI";"NO";"SI";"2016";"";"";"";"";"";"";"";"";"18";"18";"35";"35";"50";"50";"SI";"NO";"4";"4";"NO";"SI";"25";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"SI";"NO";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Tutti";"Nessuno";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO"
